MONTHS_WORKED;HOURS_PER_WEEK;URBAN_RURAL;SEX;AGE_RANGE;SALARY_RANK;OCCUPATION
12;70;1;0;0;1;15
12;24;1;0;3;1;15
12;48;1;0;3;2;15
12;50;1;0;3;3;15
12;56;1;0;1;2;15
12;24;1;0;3;1;15
12;48;1;0;3;2;15
12;56;1;0;1;2;15
12;48;1;1;2;2;15
12;48;1;1;5;2;15
12;48;1;0;3;2;15
12;48;1;0;3;2;15
11;40;1;0;5;2;15
12;45;1;0;5;1;15
12;84;1;1;3;2;15
12;50;1;0;3;3;15
12;48;1;0;5;2;15
12;48;1;1;2;2;15
11;40;1;0;5;2;15
12;24;1;0;3;1;15
12;48;1;0;2;2;15
12;48;2;0;1;3;15
12;45;1;0;5;1;15
12;56;1;0;1;2;15
12;48;1;0;2;2;15
12;48;1;0;1;3;15
12;48;1;0;1;2;15
12;48;1;0;1;2;15
12;48;1;1;5;2;15
12;45;1;0;5;1;15
12;56;1;0;1;2;15
12;48;2;0;1;3;15
12;48;1;0;1;3;15
12;84;1;0;5;2;15
12;70;1;0;1;2;15
12;84;1;0;5;2;15
12;56;1;0;1;2;15
12;48;1;0;1;3;15
12;56;1;0;1;2;15
12;50;1;1;2;2;15
12;84;1;0;5;2;15
12;84;1;0;5;2;15
12;40;1;1;0;1;15
12;48;1;0;1;3;15
10;60;1;1;0;2;15
12;48;1;0;5;2;15
12;50;1;0;3;3;15
11;40;1;0;5;2;15
12;48;1;1;2;2;15
12;50;1;1;2;2;15
12;45;1;0;5;1;15
12;48;1;0;1;2;15
12;48;1;1;3;1;15
12;84;1;0;5;2;15
12;48;2;0;1;3;15
12;40;1;1;0;1;15
12;48;1;0;1;2;15
12;56;1;0;1;2;15
12;48;1;1;3;2;15
12;70;1;0;1;2;15
12;48;1;0;5;2;15
12;45;1;0;5;1;15
12;48;1;0;1;2;15
11;60;1;1;0;2;15
12;48;1;0;5;2;15
12;48;1;0;2;2;15
12;40;1;0;0;2;15
12;45;1;0;5;1;15
12;48;1;0;3;2;15
10;60;1;1;0;2;15
12;48;1;1;3;1;15
12;40;1;1;0;1;15
10;60;1;1;0;2;15
10;60;1;1;0;2;15
12;56;1;0;1;2;15
12;48;1;0;5;2;15
12;40;1;0;0;2;15
12;84;1;1;3;2;15
12;70;1;0;1;2;15
12;50;1;0;3;3;15
12;84;1;0;5;2;15
12;50;1;0;3;3;15
12;56;1;0;1;2;15
12;50;1;1;2;2;15
12;48;1;0;1;2;15
12;84;1;1;3;2;15
12;70;1;0;1;2;15
11;60;1;1;0;2;15
12;84;1;1;3;2;15
12;48;1;0;2;2;15
12;40;1;0;0;2;15
11;40;1;0;5;2;15
12;24;1;0;3;1;15
11;40;1;0;5;2;15
12;84;1;1;3;2;15
11;40;1;0;5;2;15
12;40;1;1;0;1;15
12;48;1;0;3;2;15
12;48;1;0;1;3;15
12;48;1;0;2;2;15
12;48;1;0;2;2;15
12;40;1;1;0;1;15
12;48;1;0;1;2;15
12;48;1;0;5;2;15
12;48;2;0;1;3;15
12;45;1;0;5;1;15
11;60;1;1;0;2;15
12;48;1;0;1;2;15
12;48;1;0;1;3;15
12;24;1;0;3;1;15
12;24;1;0;3;1;15
12;70;1;0;0;1;15
12;48;2;0;1;3;15
10;60;1;1;0;2;15
12;56;1;0;1;2;15
12;24;1;0;3;1;15
12;40;1;0;0;2;15
12;48;1;0;3;2;15
12;50;1;0;3;3;15
12;70;1;0;0;1;15
12;84;1;0;5;2;15
12;70;1;0;1;2;15
12;84;1;1;3;2;15
12;56;1;0;1;2;15
12;48;1;0;2;2;15
12;48;1;0;1;3;15
12;48;1;0;2;2;15
12;48;1;1;3;2;15
12;24;1;0;3;1;15
12;48;1;0;3;2;15
12;48;2;0;1;3;15
12;70;1;0;1;2;15
12;50;1;0;3;3;15
12;48;1;1;2;2;15
12;24;1;0;3;1;15
11;60;1;1;0;2;15
12;70;1;0;1;2;15
12;70;1;0;0;1;15
12;48;1;1;2;2;15
12;56;1;0;1;2;15
12;70;1;0;1;2;15
12;70;1;0;1;2;15
12;70;1;0;1;2;15
10;60;1;1;0;2;15
11;40;1;0;5;2;15
12;56;1;0;1;2;15
12;48;2;0;1;3;15
12;48;1;0;1;2;15
12;48;1;0;1;2;15
12;84;1;1;3;2;15
12;45;1;0;5;1;15
12;48;1;0;1;2;15
10;60;1;1;0;2;15
12;84;1;1;3;2;15
12;40;1;1;0;1;15
12;70;1;0;1;2;15
12;70;1;0;1;2;15
12;70;1;0;1;2;15
11;40;1;0;5;2;15
12;48;1;0;5;2;15
12;48;2;0;1;3;15
12;48;1;0;3;2;15
12;24;1;0;3;1;15
12;40;1;1;0;1;15
12;48;1;1;3;1;15
12;70;1;0;1;2;15
12;84;1;0;5;2;15
12;24;1;0;3;1;15
12;70;1;0;1;2;15
12;48;1;1;3;1;15
12;48;1;0;3;2;15
12;48;1;1;3;2;15
12;45;1;0;5;1;15
12;48;1;0;5;2;15
12;50;1;0;3;3;15
12;48;1;1;3;2;15
12;50;1;0;3;3;15
12;48;1;1;5;2;15
10;60;1;1;0;2;15
12;48;1;0;2;2;15
12;48;1;1;2;2;15
12;24;1;0;3;1;15
12;50;1;1;2;2;15
10;60;1;1;0;2;15
12;84;1;1;3;2;15
11;60;1;1;0;2;15
12;56;1;0;1;2;15
12;56;1;0;1;2;15
12;70;1;0;1;2;15
12;56;1;0;1;2;15
12;48;1;1;2;2;15
12;48;1;0;5;2;15
12;48;1;0;5;2;15
11;60;1;1;0;2;15
12;70;1;0;1;2;15
12;48;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
8;70;1;1;0;1;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;48;1;0;1;2;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
12;48;1;1;0;1;17
12;48;1;0;1;2;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;48;1;1;0;1;17
12;40;1;1;1;2;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
12;40;1;1;1;2;17
8;70;1;1;0;1;17
8;70;1;1;0;1;17
12;48;1;0;3;5;18
7;40;1;1;5;2;18
12;40;1;0;1;1;18
12;48;1;0;5;2;18
12;40;1;1;5;2;18
12;48;1;1;1;1;18
12;50;1;1;0;5;18
12;48;1;1;2;1;18
12;40;1;1;1;1;18
10;50;1;0;1;2;18
12;40;1;1;1;2;18
12;48;1;0;3;2;18
12;48;1;1;5;2;18
12;48;1;0;1;1;18
3;48;1;0;3;2;18
6;48;1;1;2;1;18
12;30;1;1;0;1;18
12;12;1;1;1;1;18
12;48;1;0;1;2;18
12;48;1;0;1;2;18
10;48;1;0;1;1;18
1;8;1;1;1;1;18
12;20;1;1;3;1;18
12;48;1;0;3;1;18
1;48;1;1;2;1;18
12;48;1;0;3;2;18
12;35;1;1;5;2;18
12;48;1;0;1;1;18
10;48;1;1;1;1;18
12;48;1;1;1;2;18
12;48;1;1;5;1;18
12;48;1;1;3;2;18
12;48;1;0;3;2;18
12;40;1;1;5;2;18
12;48;1;1;5;2;18
12;48;1;0;3;5;18
12;50;1;0;5;2;18
12;50;1;0;1;2;18
12;48;2;1;5;5;18
12;56;1;0;3;1;18
12;48;1;0;1;2;18
12;60;1;0;1;1;18
12;60;1;0;3;2;18
12;40;1;1;5;2;18
11;48;1;1;1;4;18
1;8;1;1;1;1;18
12;48;1;0;1;1;18
12;48;1;1;2;1;18
12;40;1;1;1;2;18
12;58;1;0;2;2;18
12;48;1;1;1;2;18
12;48;1;0;1;2;18
12;40;1;1;0;1;18
12;48;1;1;2;2;18
12;50;1;0;0;1;18
12;48;1;0;1;1;18
12;72;1;1;0;1;18
12;40;1;0;1;2;18
12;48;1;1;1;1;18
12;30;1;0;1;1;18
12;48;1;0;3;1;18
12;40;1;1;1;2;18
12;60;1;0;1;1;18
12;60;1;0;1;1;18
1;48;1;1;2;1;18
12;38;1;1;1;1;18
12;48;1;1;3;2;18
12;48;1;1;4;1;18
11;48;1;1;1;4;18
3;48;1;0;3;2;18
8;48;1;0;1;1;18
12;50;1;0;0;1;18
1;8;1;1;1;1;18
12;40;1;1;1;1;18
12;40;1;1;1;1;18
1;8;1;1;1;1;18
12;48;1;0;1;2;18
12;48;1;1;1;2;18
12;54;1;1;1;1;18
1;48;1;1;2;1;18
12;48;1;0;2;2;18
12;20;1;1;3;1;18
10;48;1;0;5;4;18
12;48;1;0;1;2;18
12;40;1;0;1;1;18
12;48;1;1;1;1;18
12;48;1;0;0;1;18
12;30;1;0;1;1;18
12;56;1;0;3;1;18
12;35;1;1;5;2;18
12;48;1;0;1;2;18
12;35;1;0;1;1;18
12;60;1;1;1;2;18
12;40;1;1;1;1;18
7;40;1;0;5;1;18
12;40;1;0;3;2;18
12;40;1;1;5;2;18
10;48;1;1;1;1;18
12;48;2;1;5;5;18
12;30;1;1;1;1;18
12;48;1;1;2;1;18
12;48;1;1;1;2;18
3;30;1;0;1;1;18
12;40;1;1;5;2;18
12;48;1;0;5;2;18
12;45;1;1;0;1;18
2;48;1;0;1;2;18
12;60;1;0;1;1;18
12;60;1;1;1;2;18
7;40;1;1;5;2;18
12;48;1;0;1;1;18
12;48;1;0;5;1;18
12;60;1;1;5;1;18
12;60;1;0;1;1;18
12;48;1;1;1;1;18
1;8;1;1;1;1;18
12;48;1;0;3;5;18
12;48;1;0;0;2;18
1;8;1;1;1;1;18
12;35;1;1;5;2;18
12;48;1;0;1;2;18
12;48;1;1;5;1;18
12;48;1;1;1;2;18
12;48;1;1;2;2;18
12;20;1;1;3;1;18
12;48;1;0;1;3;18
12;12;1;1;1;1;18
12;49;1;0;0;2;18
12;72;1;1;0;1;18
12;48;1;0;5;2;18
12;48;1;0;5;2;18
12;60;2;1;1;1;18
12;48;1;0;0;1;18
12;35;1;1;5;2;18
12;48;1;0;3;1;18
12;60;1;1;1;2;18
12;48;1;1;1;2;18
12;40;1;1;1;2;18
12;48;1;0;1;2;18
12;48;1;0;5;2;18
12;35;1;1;5;2;18
12;44;1;1;1;1;18
12;40;1;0;1;1;18
12;48;1;0;1;2;18
12;48;1;1;1;2;18
12;36;1;1;5;2;18
12;48;1;0;1;2;18
10;48;1;1;1;1;18
12;48;1;1;3;2;18
12;48;1;0;3;2;18
12;40;1;0;3;2;18
3;30;1;0;1;1;18
12;50;1;1;0;5;18
12;48;1;0;2;2;18
12;48;1;0;1;2;18
12;48;1;1;4;1;18
12;50;1;0;1;2;18
12;48;1;1;1;2;18
12;45;1;0;5;2;18
12;48;1;0;2;2;18
12;60;2;1;1;1;18
3;48;1;0;1;2;18
12;38;1;1;1;1;18
12;48;1;0;2;2;18
12;72;1;1;0;1;18
12;48;2;1;5;5;18
12;48;1;0;0;2;18
12;48;1;1;1;2;18
10;50;1;0;1;2;18
3;48;1;0;3;2;18
12;60;1;1;1;2;18
12;40;1;0;1;2;18
12;48;1;1;1;1;18
12;72;1;1;0;1;18
11;48;1;1;1;4;18
3;30;1;0;1;1;18
12;48;1;0;1;1;18
12;48;1;1;2;1;18
12;48;1;0;1;1;18
12;48;1;1;4;1;18
12;38;1;1;1;1;18
12;48;1;1;1;1;18
12;60;1;0;1;1;18
12;48;1;0;3;2;18
1;48;1;1;2;1;18
12;48;1;0;1;1;18
12;48;1;1;2;2;18
12;60;1;0;5;5;18
12;48;1;0;3;2;18
12;35;1;0;1;1;18
1;48;1;1;2;1;18
12;60;1;0;1;1;18
12;60;1;0;1;1;18
12;48;1;0;0;1;18
12;44;1;1;1;1;18
12;50;1;0;1;2;18
12;48;1;0;5;2;18
12;48;1;1;2;1;18
11;48;1;1;1;4;18
12;48;1;1;1;2;18
12;40;1;0;1;1;18
12;40;1;0;1;1;18
12;48;1;1;3;2;18
12;48;1;0;5;1;18
12;35;1;1;0;1;18
12;48;1;1;3;2;18
12;40;1;0;1;1;18
6;16;1;1;1;1;18
12;48;1;0;1;1;18
12;48;1;0;3;2;18
12;48;1;0;1;1;18
12;35;1;1;2;2;18
12;60;1;0;1;1;18
12;48;2;1;5;5;18
12;60;1;0;1;1;18
12;48;1;0;5;2;18
12;40;1;1;1;1;18
3;48;1;0;3;2;18
12;60;1;0;1;1;18
12;60;1;0;1;1;18
12;35;1;0;5;2;18
12;40;1;1;1;1;18
12;48;1;1;1;2;18
12;60;1;0;1;1;18
12;48;1;1;3;1;18
12;48;1;1;2;1;18
12;48;1;0;3;2;18
12;48;1;0;3;2;18
12;48;1;0;0;1;18
12;48;1;1;2;2;18
12;48;1;0;5;2;18
12;48;1;1;3;2;18
12;48;1;0;0;1;18
12;35;1;1;0;1;18
12;48;1;0;1;1;18
12;48;1;1;2;2;18
12;48;1;1;3;1;18
12;40;1;1;1;2;18
12;48;1;0;3;2;18
12;60;1;0;1;1;18
12;40;1;0;3;2;18
10;48;1;0;1;1;18
12;40;1;0;1;1;18
12;48;1;0;3;5;18
12;40;1;1;1;1;18
12;44;1;1;1;1;18
12;30;1;1;1;1;18
2;48;1;0;1;2;18
12;35;1;1;5;2;18
12;48;1;0;2;2;18
2;48;1;0;1;2;18
11;48;1;1;1;4;18
10;48;1;1;1;1;18
12;48;1;0;5;2;18
10;44;1;0;5;2;18
12;48;1;1;5;2;18
12;40;1;1;1;2;18
12;48;1;0;3;2;18
2;48;1;0;1;2;18
3;48;1;0;3;2;18
12;40;1;1;1;2;18
12;48;1;0;3;2;18
12;35;1;1;0;1;18
12;48;1;1;2;2;18
12;48;1;1;1;2;18
12;35;1;0;1;1;18
12;48;1;0;5;2;18
6;48;1;1;2;1;18
12;48;1;1;3;2;18
12;48;1;1;2;1;18
12;48;1;1;2;1;18
12;40;1;1;1;1;18
12;60;1;0;1;1;18
12;35;1;0;5;2;18
12;48;1;1;1;1;18
12;60;1;1;1;2;18
12;56;1;0;3;1;18
12;40;1;1;1;2;18
12;48;1;1;4;1;18
12;48;1;0;3;2;18
12;72;1;1;0;1;18
12;48;1;0;0;2;18
12;12;1;1;1;1;18
12;35;1;1;0;1;18
7;48;1;0;1;2;19
12;56;1;0;0;2;19
12;56;1;0;0;2;19
12;48;1;1;5;2;19
11;48;1;1;5;2;19
12;48;1;1;5;3;19
12;56;1;0;0;2;19
12;48;1;0;1;2;19
12;40;1;1;1;2;19
12;48;1;0;1;2;19
12;48;1;1;5;2;19
12;48;1;1;5;2;19
12;48;1;0;1;2;19
12;48;1;1;5;3;19
12;48;1;0;1;2;19
7;48;1;0;1;2;19
12;48;1;0;1;2;19
12;40;1;1;1;2;19
12;40;1;1;1;2;19
11;48;1;1;5;2;19
12;40;1;1;1;2;19
12;48;1;0;1;2;19
12;40;1;1;1;2;19
12;48;1;1;5;3;19
12;56;1;0;0;2;19
12;40;1;1;1;2;19
7;48;1;0;1;2;19
12;48;1;1;5;3;19
11;48;1;1;5;2;19
7;48;1;0;1;2;19
12;48;1;0;1;2;19
12;56;1;0;0;2;19
12;48;1;0;1;2;19
12;56;1;0;0;2;19
12;56;1;0;0;2;19
12;48;1;0;1;2;19
7;48;1;0;1;2;19
7;48;1;0;1;2;19
12;56;1;0;0;2;19
7;48;1;0;1;2;19
12;56;1;0;0;2;19
12;56;1;0;0;2;19
12;48;1;1;5;3;19
12;48;1;1;5;2;19
12;48;1;1;5;3;19
12;48;1;0;1;2;19
12;48;1;1;5;2;19
12;40;1;1;1;2;19
12;48;1;0;1;2;19
11;48;1;1;5;2;19
12;48;1;1;5;3;19
7;48;1;0;1;2;19
12;48;1;1;5;3;19
7;48;1;0;1;2;19
12;48;1;1;5;2;19
11;48;1;1;5;2;19
12;48;1;1;5;2;19
11;48;1;1;5;2;19
12;48;1;1;5;3;19
7;48;1;0;1;2;19
12;48;1;1;5;2;19
11;48;1;1;5;2;19
12;56;1;0;0;2;19
12;48;1;0;1;2;19
12;48;1;0;1;2;19
12;48;1;1;5;2;19
7;48;1;0;1;2;19
12;56;1;0;0;2;19
12;48;1;1;5;2;19
12;48;1;1;5;3;19
11;48;1;1;5;2;19
12;48;1;1;5;3;19
12;48;1;0;1;2;19
11;48;1;1;5;2;19
12;48;1;1;5;2;19
12;48;1;1;5;3;19
12;40;1;1;1;2;19
7;48;1;0;1;2;19
12;56;1;0;0;2;19
12;56;1;0;0;2;19
7;48;1;0;1;2;19
12;40;1;1;1;2;19
12;48;1;0;1;2;19
11;48;1;1;5;2;19
7;48;1;0;1;2;19
12;40;1;1;1;2;19
12;48;1;1;5;2;19
12;56;1;0;0;2;19
12;40;1;1;1;2;19
12;48;1;0;1;2;19
12;48;1;0;1;2;19
12;48;1;1;5;3;19
7;48;1;0;1;2;19
12;48;1;1;5;3;19
12;56;1;0;0;2;19
12;40;1;1;1;2;19
11;48;1;1;5;2;19
11;48;1;1;5;2;19
12;48;1;0;1;2;19
11;48;1;1;5;2;19
11;48;1;1;5;2;19
12;56;1;0;0;2;19
11;48;1;1;5;2;19
12;40;1;1;1;2;19
11;48;1;1;5;2;19
12;48;1;1;5;2;19
11;48;1;1;5;2;19
11;48;1;1;5;2;19
12;48;1;1;5;3;19
12;40;1;1;1;2;19
12;48;1;0;1;2;19
12;48;1;1;5;3;19
7;48;1;0;1;2;19
12;40;1;1;1;2;19
12;48;1;1;5;2;19
12;40;1;1;1;2;19
7;48;1;0;1;2;19
7;48;1;0;1;2;19
